date, heat_units, T_min, T_max, T_24hour_avg, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, cc0, original_unit_system
2017-08-27, 3.45, 7.4, 19.5, 13.0042, 0, 0, 0, 0, 0.51, 4.64, 4.25, -2.55, 500, 47.19, 10.17, 9.37, 132.03, Electronic Probe, 141.4, 238.56, 40, 84.84, 1.76, 0.12, si
2017-08-28, 4.9, 8.0, 21.8, 13.5042, 0, 0, 0, 0, 0.52, 3.6, 4.32, -1.83, 500, 45.96, 12.78, 10.6, 130.8, Electronic Probe, 141.4, 236.74, 40, 84.84, 1.86, 0.12, si
2017-08-29, 0.0, 6.3, 9.5, 7.25, 3.2, 0, 0, 0, 0.1, 3.01, 0.82, -1.38, 500, 44.81, 14.90, 11.75, 129.65, Electronic Probe, 141.4, 235.35, 40, 84.84, 2.76, 0.12, si
2017-08-30, 0.0, 3.9, 12.9, 8.3958, 0.2, 0, 0, 0, 0.27, 2.6, 2.29, -0.31, 500, 45.23, 17.40, 11.33, 130.07, Electronic Probe, 141.4, 235.04, 40, 84.84, 3.57, 0.12, si
2017-08-31, 0.0, 4.8, 12.0, 8.1208, 0, 0, 0, 0, 0.27, 1.52, 2.27, -0.96, 500, 44.53, 29.34, 12.03, 129.37, Electronic Probe, 141.4, 234.08, 40, 84.84, 3.26, 0.12, si
2017-09-01, 3.2, 6.5, 19.9, 12.6292, 0, 0, 0, 0, 0.39, 1.12, 3.88, -70.22, 500, 44.35, 30.00, 12.21, 129.19, Electronic Probe, 141.4, 163.86, 40, 84.84, 3, 0.10, si
2017-09-02, 5.85, 9.7, 22.0, 15.775, 0, 0, 0, 0, 0.47, 18.22, 4.69, 0, 500, 43.88, 2.41, 12.68, 128.72, software, 141.4, 0, 40, 84.84, 2.75, 0.10, si
2017-09-03, 7.4, 10.1, 24.7, 17.1958, 0, 0, 0, 0, 0.52, 23.83, 5.16, 0, 500, 43.36, 1.82, 13.2, 128.2, software, 141.4, 0, 40, 84.84, 2.09, 0.10, si
2017-09-04, 8.25, 8.4, 28.1, 18.7875, 0, 0, 0, 0, 0.61, 35.59, 6.09, 231.22, 500, 42.69, 1.20, 13.87, 127.53, Electronic Probe, 141.4, 231.22, 40, 84.84, 1.61, 0.10, si
2017-09-05, 0.0, 7.5, 10.5, 8.7833, 2.2, 0, 0, 0, 0.07, 70.22, 0.71, -0.47, 500, 42.27, 0.60, 14.29, 127.11, Electronic Probe, 141.4, 230.75, 40, 84.84, 1.81, 0.10, si
2017-09-06, 0.0, 4.5, 11.7, 7.7042, 0.2, 0, 0, 0, 0.22, 70.22, 2.23, -1.06, 500, 41.74, 0.59, 14.82, 126.58, Electronic Probe, 141.4, 229.69, 40, 84.84, 2.16, 0.10, si
2017-09-07, 0.0, 5.3, 10.1, 8.0917, 0.2, 0, 0, 0, 0.1, 1.06, 0.99, -1.13, 500, 41.07, 30.00, 15.49, 125.91, Electronic Probe, 141.4, 228.56, 40, 84.84, 2.04, 0.10, si
2017-09-08, 1.3, 8.1, 14.5, 10.6, 0, 0, 0, 0, 0.25, 1.09, 2.53, 0.08, 500, 41.11, 30.00, 15.45, 125.95, Electronic Probe, 141.4, 228.64, 40, 84.84, 1.93, 0.10, si
2017-09-09, 3.6, 5.7, 21.5, 13.925, 0, 0, 0, 0, 0.41, 1.09, 4.13, -1.18, 500, 40.44, 30.00, 16.12, 125.28, Electronic Probe, 141.4, 227.46, 40, 84.84, 2.46, 0.10, si
2017-09-10, 5.95, 10.0, 21.9, 15.9292, 0, 0, 0, 0, 0.45, 1.09, 4.48, 0.12, 500, 40.55, 30.00, 16.01, 125.39, Electronic Probe, 141.4, 227.58, 40, 84.84, 2.64, 0.10, si
2017-09-11, 1.05, 6.8, 15.3, 10.9792, 0, 0, 0, 0, 0.25, 1.13, 2.45, -1.27, 500, 40.11, 30.00, 16.45, 124.95, Electronic Probe, 141.4, 226.31, 40, 84.84, 2.36, 0.10, si
2017-09-12, 6.3, 11.2, 21.4, 15.725, 0, 0, 0, 0, 0.38, 1.13, 3.76, 0.2, 500, 39.8, 30.00, 16.76, 124.64, Electronic Probe, 141.4, 226.51, 40, 84.84, 2.71, 0.10, si
2017-09-13, 0.0, 5.5, 12.9, 9.3708, 0, 0, 0, 0, 0.19, 1.13, 1.93, -0.61, 500, 39.47, 30.00, 17.09, 124.31, Electronic Probe, 141.4, 225.9, 40, 84.84, 2.93, 0.10, si
2017-09-14, 0.0, 4.2, 15.4, 10.0667, 0, 0, 0, 0, 0.29, 1.13, 2.87, -1.53, 500, 38.35, 30.00, 18.21, 123.19, Electronic Probe, 141.4, 224.37, 40, 84.84, 2.91, 0.10, si
2017-09-15, 1.8, 8.2, 15.4, 12.2958, 0, 0, 0, 0, 0.2, 1.53, 1.99, -0.52, 500, 38.13, 24.92, 18.43, 122.97, Electronic Probe, 141.4, 223.85, 40, 84.84, 2.49, 0.10, si
2017-09-16, 2.15, 7.4, 16.9, 12.1875, 0, 0, 0, 0, 0.38, 1.02, 3.84, -1.47, 500, 37.07, 30.00, 19.49, 121.91, Electronic Probe, 141.4, 222.38, 40, 84.84, 3.25, 0.10, si
2017-09-17, 5.4, 9.7, 21.1, 14.7583, 0, 0, 0, 0, 0.45, 1.17, 4.47, -0.9, 500, 36.97, 30.00, 19.59, 121.81, Electronic Probe, 141.4, 221.48, 40, 84.84, 3.21, 0.10, si
2017-09-18, 5.85, 9.6, 22.1, 15.7875, 0, 0, 0, 0, 0.48, 1.1, 4.75, 0.22, 500, 37.23, 30.00, 19.33, 122.07, Electronic Probe, 141.4, 221.7, 40, 84.84, 3.02, 0.10, si
2017-09-19, 4.45, 9.3, 19.6, 14.2417, 0, 0, 0, 0, 0.3, 0.96, 3.04, -0.94, 500, 36.4, 30.00, 20.16, 121.24, Electronic Probe, 141.4, 220.75, 40, 84.84, 3.25, 0.10, si
2017-09-20, 7.6, 10.0, 25.2, 17.4375, 0, 0, 0, 0, 0.51, 1.19, 5.14, -0.18, 500, 36.04, 30.00, 20.52, 120.88, Electronic Probe, 141.4, 220.58, 40, 84.84, 2.95, 0.10, si
2017-09-21, 4.85, 9.9, 19.8, 16.6292, 0, 0, 0, 0, 0.3, 0.54, 2.98, 1.64, 500, 36.67, 30.00, 19.89, 121.51, Electronic Probe, 141.4, 222.22, 40, 84.84, 2.35, 0.10, si
2017-09-22, 0.35, 6.5, 14.2, 10.4708, 0, 0, 0, 0, 0.27, 0.18, 2.68, -67.02, 500, 35.39, 30.00, 21.17, 120.23, Electronic Probe, 141.4, 155.19, 40, 84.84, 2.49, 0.10, si
2017-09-23, 1.85, 4.1, 19.6, 11.7542, 0, 0, 0, 0, 0.44, 0.18, 4.36, 64.59, 500, 34.82, 30.00, 21.74, 119.66, Electronic Probe, 141.4, 219.78, 40, 84.84, 2.52, 0.10, si
2017-09-24, 3.6, 9.0, 18.2, 13.0708, 0, 0, 0, 0, 0.34, 0.18, 3.36, -0.73, 500, 33.86, 30.00, 22.7, 118.7, Electronic Probe, 141.4, 219.05, 40, 84.84, 2.68, 0.10, si
2017-09-25, 0.0, 5.0, 9.3, 7.075, 9.6, 2.3, 0, 0, 0.1, 0.18, 0.97, -0.56, 500, 33.68, 30.00, 22.88, 118.52, Electronic Probe, 141.4, 218.49, 40, 84.84, 3.44, 0.10, si
2017-09-26, 0.0, 2.8, 10.0, 5.9625, 0, 0, 0, 0, 0.25, 0.56, 2.48, 1.48, 500, 35.82, 30.00, 20.74, 120.66, Electronic Probe, 141.4, 219.97, 40, 84.84, 3.99, 0.10, si
2017-09-27, 0.35, 1.2, 19.5, 10.6583, 3.6, 0, 0, 0, 0.43, 0.56, 4.32, -1.28, 500, 35.75, 30.00, 20.81, 120.59, Electronic Probe, 141.4, 218.68, 40, 84.84, 4.12, 0.10, si
2017-09-28, 5.8, 9.1, 22.5, 14.7708, 0, 0, 0, 0, 0.44, 0.56, 4.39, -1.15, 500, 35.05, 30.00, 21.51, 119.89, Electronic Probe, 141.4, 217.53, 40, 84.84, 3.59, 0.10, si
2017-09-29, 2.05, 5.6, 18.5, 11.8708, 0, 0, 0, 0, 0.39, 0.86, 3.9, 0.51, 500, 35.05, 30.00, 21.51, 119.89, Electronic Probe, 141.4, 218.04, 40, 84.84, 3.54, 0.10, si
2017-09-30, 4.65, 7.0, 22.3, 14.9125, 0, 0, 0, 0, 0.45, 1.15, 4.45, -0.9, 500, 34.86, 30.00, 21.7, 119.7, Electronic Probe, 141.4, 217.13, 40, 84.84, 2.73, 0.10, si
2017-10-01, 8.7, 10.0, 27.4, 19.2875, 0, 0, 0, 0, 0.83, 1.15, 5.52, 0.19, 500, 21.09, 18.34, 21.33, 120.07, Electronic Probe, 141.4, 217.33, 30, 98.98, 2.96, 0.15, si
2017-10-02, 10.45, 11.1, 29.8, 19.6083, 0, 0, 0, 0, 0.84, 1.15, 5.63, 0.14, 500, 21.02, 18.28, 21.4, 120, Electronic Probe, 141.4, 217.47, 30, 98.98, 2.2, 0.15, si
2017-10-03, 0.7, 8.6, 12.8, 10.5958, 6, 0.5, 0, 0, 0.38, 1.15, 2.56, 0.3, 500, 20.35, 17.70, 22.07, 119.33, Electronic Probe, 141.4, 217.78, 30, 98.98, 2.13, 0.15, si
2017-10-04, 0.0, 2.1, 8.7, 6.625, 3.4, 0, 0, 0, 0.24, 1.15, 1.62, 34.27, 500, 44.46, 30.00, -2.04, 143.44, Electronic Probe, 141.4, 252.04, 30, 98.98, 2.32, 0.15, si
2017-10-05, 0.0, 0.5, 13.2, 6.875, 0.2, 0, 0, 0, 0.48, 1.15, 3.19, -10.96, 500, 35.71, 30.00, 6.71, 134.69, Electronic Probe, 141.4, 241.08, 30, 98.98, 2.81, 0.15, si
2017-10-06, 1.35, 3.7, 19.0, 11.6292, 0, 0, 0, 0, 0.6, 1.15, 4, -5.32, 500, 32.06, 27.88, 10.36, 131.04, Electronic Probe, 141.4, 235.76, 30, 98.98, 2.96, 0.15, si
2017-10-07, 1.35, 5.4, 17.3, 11.3083, 0, 0, 0, 0, 0.52, 5.32, 3.48, -4.22, 500, 29.46, 5.54, 12.96, 128.44, Electronic Probe, 141.4, 231.54, 30, 98.98, 3.65, 0.15, si
2017-10-08, 0.0, 3.9, 14.1, 9.6792, 0, 0, 0, 0, 0.53, 4.77, 3.56, -2.73, 500, 27.36, 5.74, 15.06, 126.34, Electronic Probe, 141.4, 228.81, 30, 98.98, 3.27, 0.15, si
2017-10-09, 0.35, 4.9, 15.8, 10.2208, 0, 0, 0, 0, 0.53, 4.09, 3.56, -2.65, 500, 24.96, 6.10, 17.46, 123.94, Electronic Probe, 141.4, 226.16, 30, 98.98, 3.57, 0.15, si
2017-10-10, 2.0, 4.7, 19.3, 11.3125, 0, 0, 0, 0, 0.62, 3.73, 4.12, -3.1, 500, 22.56, 6.05, 19.86, 121.54, Electronic Probe, 141.4, 223.07, 30, 98.98, 2.98, 0.15, si
2017-10-11, 2.35, 5.0, 19.7, 12.1542, 0, 0, 0, 0, 0.66, 3.17, 4.43, -1.04, 500, 20.9, 6.58, 21.52, 119.88, Electronic Probe, 141.4, 222.02, 30, 98.98, 2.56, 0.15, si
2017-10-12, 2.0, 4.2, 19.8, 12.9125, 0, 0, 0, 0, 0.68, 2.38, 4.52, -0.83, 500, 19.56, 8.22, 22.86, 118.54, Electronic Probe, 141.4, 221.2, 30, 98.98, 2.25, 0.15, si
2017-10-13, 7.3, 8.8, 25.8, 17.6375, 0, 0, 0, 0, 0.82, 1.9, 5.44, -2.73, 500, 17.56, 9.22, 24.86, 116.54, Electronic Probe, 141.4, 218.47, 30, 98.98, 2.06, 0.15, si
2017-10-14, 0.9, 8.1, 13.7, 10.9458, 0, 0, 0, 0, 0.45, 1.92, 3, -1.77, 500, 16.16, 8.39, 26.26, 115.14, Electronic Probe, 141.4, 216.69, 30, 98.98, 1.84, 0.15, si
2017-10-15, 0.0, 6.1, 10.2, 8.3958, 3.6, 0, 0, 0, 0.17, 1.59, 1.11, -2.74, 500, 14.86, 9.33, 27.56, 113.84, Electronic Probe, 141.4, 213.95, 30, 98.98, 2.15, 0.15, si
2017-10-16, 0.0, 4.9, 7.9, 6.1625, 9.8, 2.4, 0, 0, 0.22, 2.02, 1.44, 0.8, 500, 16.59, 8.22, 25.83, 115.57, Electronic Probe, 141.4, 214.75, 30, 98.98, 2.6, 0.15, si
2017-10-17, 0.0, 3.9, 10.9, 6.7708, 1.6, 0, 0, 0, 0.32, 2.41, 2.12, 16.95, 500, 34.29, 14.21, 8.13, 133.27, Electronic Probe, 141.4, 231.7, 30, 98.98, 2.95, 0.15, si
2017-10-18, 1.35, 3.9, 18.8, 10.9167, 0, 0, 0, 0, 0.6, 2.25, 4.01, -9.42, 500, 25.28, 11.21, 17.14, 124.26, Electronic Probe, 141.4, 222.28, 30, 98.98, 2.89, 0.15, si
2017-10-19, 0.0, 6.1, 12.9, 9.1542, 6.2, 0.6, 0, 0, 0.35, 2.74, 2.3, 16.15, 500, 41.95, 15.31, 0.47, 140.93, Electronic Probe, 141.4, 238.43, 30, 98.98, 3, 0.15, si
2017-10-20, 0.0, 2.0, 13.9, 8.5042, 0.2, 0, 0, 0, 0.47, 2.74, 3.16, -12.53, 500, 29.29, 10.69, 13.13, 128.27, Electronic Probe, 141.4, 225.9, 30, 98.98, 2.92, 0.15, si
2017-10-21, 2.55, 4.5, 20.6, 13.0708, 0.2, 0, 0, 0, 0.64, 2.74, 4.29, -4.62, 500, 24.51, 8.95, 17.91, 123.49, Electronic Probe, 141.4, 221.28, 30, 98.98, 2.87, 0.15, si
2017-10-22, 6.2, 7.5, 24.9, 16.4, 0, 0, 0, 0, 0.77, 4.62, 5.14, -4.45, 500, 20.15, 4.36, 22.27, 119.13, Electronic Probe, 141.4, 216.83, 30, 98.98, 2.48, 0.15, si
2017-10-23, 3.5, 7.7, 19.3, 13.7125, 0, 0, 0, 0, 0.65, 4.54, 4.34, -63.61, 500, 18.26, 4.03, 24.16, 117.24, Electronic Probe, 141.4, 153.22, 30, 98.98, 3.1, 0.15, si
2017-10-24, 3.7, 8.7, 18.7, 13.2417, 0, 0, 0, 0, 0.57, 24.23, 3.8, 0, 500, 17.69, 0.73, 24.73, 116.67, software, 141.4, 0, 30, 98.98, 4, 0.15, si
2017-10-25, 0.0, 7.0, 12.2, 9.45, 0.6, 0, 0, 0, 0.18, 24.23, 1.21, 206.44, 500, 11.53, 0.48, 30.89, 110.51, Electronic Probe, 141.4, 206.44, 30, 98.98, 4.72, 0.15, si
2017-10-26, 0.0, 4.6, 11.9, 7.7583, 0, 0, 0, 0, 0.4, 34.03, 2.67, -1.95, 500, 10.42, 0.31, 32, 109.4, Electronic Probe, 141.4, 204.49, 30, 98.98, 5.42, 0.15, si
2017-10-27, 0.15, 1.7, 18.6, 11.3667, 0, 0, 0, 0, 0.76, 63.61, 5.08, -3.97, 500, 7.63, 0.12, 34.79, 106.61, Electronic Probe, 141.4, 200.51, 30, 98.98, 5.24, 0.15, si
2017-10-28, 6.55, 9.1, 24.0, 16.3292, 0, 0, 0, 0, 0.88, 3.97, 5.87, -3.9, 500, 5.07, 1.28, 37.35, 104.05, Electronic Probe, 141.4, 196.61, 30, 98.98, 5.39, 0.15, si
2017-10-29, 9.55, 10.5, 28.6, 20.3375, 0, 0, 0, 0, 0.92, 3.94, 6.1, -4.1, 500, 2.31, 0.59, 40.11, 101.29, Electronic Probe, 141.4, 192.51, 30, 98.98, 4.68, 0.15, si
2017-10-30, 13.65, 15.7, 31.6, 23.9708, 0, 0, 0, 0, 0.96, 3.99, 6.37, -3.62, 500, -0.14, -0.04, 42.56, 98.84, Electronic Probe, 141.4, 188.89, 30, 98.98, 4.66, 0.15, si
2017-10-31, 13.15, 15.5, 30.8, 23.7708, 0, 0, 0, 0, 0.89, 3.9, 5.9, 1.29, 500, 3.3, 0.85, 39.12, 102.28, Electronic Probe, 141.4, 190.19, 30, 98.98, 4.59, 0.15, si
2017-11-01, 10.5, 12.4, 28.6, 21.6333, 0, 0, 2.7, 1.87, 1.56, 3.87, 5.19, 3.27, 500, 6.84, 1.77, 35.58, 105.82, Electronic Probe, 141.4, 193.45, 30, 98.98, 4.81, 0.30, si
2017-11-02, 11.2, 15.8, 26.6, 20.1042, 4, 0, 0, 0, 0.55, 3.86, 1.84, -8.09, 500, 0.82, 0.21, 41.6, 99.8, Electronic Probe, 141.4, 185.37, 30, 98.98, 5.01, 0.30, si
2017-11-03, 3.3, 8.9, 17.7, 14.0792, 0, 0, 2.7, 1.87, 0.51, 3.62, 1.71, 68.32, 500, 43, 11.88, -0.58, 141.98, Electronic Probe, 141.4, 253.69, 30, 98.98, 5.39, 0.30, si
2017-11-04, 3.95, 6.0, 21.9, 13.7708, 0.2, 0, 0, 0, 1.24, 3.62, 4.13, -45.19, 500, 12.93, 3.57, 29.49, 111.91, Electronic Probe, 141.4, 208.49, 30, 98.98, 5.51, 0.30, si
2017-11-05, 7.6, 9.1, 26.1, 18.2375, 0, 0, 0, 0, 1.68, 3.62, 5.6, -19.51, 500, 0.59, 0.16, 41.83, 99.57, Electronic Probe, 141.4, 188.98, 30, 98.98, 5.72, 0.30, si
2017-11-06, 9.65, 12.1, 27.2, 19.0625, 0, 0, 0, 0, 1.97, 19.51, 6.57, -11.33, 500, -4.68, -0.24, 47.1, 94.3, Electronic Probe, 141.4, 177.65, 30, 98.98, 4.67, 0.30, si
2017-11-07, 6.6, 7.6, 25.6, 17.0208, 0, 0, 0, 0, 1.94, 15.42, 6.48, -8.82, 500, -7.93, -0.51, 50.35, 91.05, Electronic Probe, 141.4, 168.83, 30, 98.98, 4.81, 0.30, si
2017-11-08, 7.5, 9.8, 25.2, 17.9667, 0, 0, 5.3, 3.73, 1.84, 13.22, 6.12, -8.74, 500, -10.9, -0.82, 53.32, 88.08, Electronic Probe, 141.4, 160.09, 30, 98.98, 3.93, 0.30, si
2017-11-09, 4.3, 8.7, 19.9, 14.1167, 0, 0, 0, 0, 1.19, 12.1, 3.97, 10.07, 500, -0.84, -0.07, 43.26, 98.14, Electronic Probe, 141.4, 170.16, 30, 98.98, 3.65, 0.30, si
2017-11-10, 7.15, 10.3, 24.0, 17.225, 0, 0, 0, 0, 1.49, 9.63, 4.96, -8.62, 500, -7.05, -0.73, 49.47, 91.93, Electronic Probe, 141.4, 161.54, 30, 98.98, 3.58, 0.30, si
2017-11-11, 8.65, 11.7, 25.6, 18.0792, 0, 0, 5.3, 3.73, 1.56, 8.78, 5.2, 64.73, 500, 34.44, 3.92, 7.98, 133.42, Electronic Probe, 141.4, 226.26, 30, 98.98, 3.03, 0.30, si
2017-11-12, 5.3, 10.7, 19.9, 14.4833, 0, 0, 0, 0, 0.93, 8.74, 3.09, -38.16, 500, 7.77, 0.89, 34.65, 106.75, Electronic Probe, 141.4, 188.1, 30, 98.98, 3.17, 0.30, si
2017-11-13, 3.8, 9.8, 17.8, 13.1208, 0, 0, 0, 0, 0.89, 8.74, 2.96, -18.4, 500, -2.27, -0.26, 44.69, 96.71, Electronic Probe, 141.4, 169.7, 30, 98.98, 3.25, 0.30, si
2017-11-14, 2.1, 9.2, 15.0, 11.4792, 0, 0, 0, 0, 0.71, 18.4, 2.35, -11.3, 500, -6.84, -0.37, 49.26, 92.14, Electronic Probe, 141.4, 158.41, 30, 98.98, 3.89, 0.30, si
2017-11-15, 1.05, 7.7, 14.4, 11.0833, 0, 0, 0, 0, 1.03, 14.85, 3.42, -41.12, 500, -8.92, -0.60, 51.34, 90.06, Electronic Probe, 141.4, 117.28, 30, 98.98, 3.96, 0.30, si
2017-11-16, 2.25, 6.7, 17.8, 12.5292, 0, 0, 0, 0, 1.25, 23.61, 4.18, 0, 500, -10.17, -0.43, 52.59, 88.81, software, 141.4, 0, 30, 98.98, 3.6, 0.30, si
2017-11-17, 4.4, 7.3, 21.5, 14.475, 0, 0, 0, 0, 1.53, 23.61, 5.09, 271.54, 500, 61.72, 2.61, -19.3, 160.7, Electronic Probe, 141.4, 271.54, 30, 98.98, 3.47, 0.30, si
2017-11-18, 3.65, 6.5, 20.8, 14.1542, 0, 0, 0, 0, 1.46, 26.21, 4.87, -34.24, 500, 22.87, 0.87, 19.55, 121.85, Electronic Probe, 141.4, 237.3, 30, 98.98, 3.1, 0.30, si
2017-11-19, 7.85, 8.9, 26.8, 18.5667, 0, 0, 0, 0, 1.74, 41.12, 5.79, -22.98, 500, 5.46, 0.13, 36.96, 104.44, Electronic Probe, 141.4, 214.32, 30, 98.98, 3.13, 0.30, si
2017-11-20, 3.7, 10.3, 17.1, 13.85, 0, 0, 0, 0, 1.01, 22.98, 3.36, -11.68, 500, -1.35, -0.06, 43.77, 97.63, Electronic Probe, 141.4, 202.65, 30, 98.98, 3.94, 0.30, si
2017-11-21, 0.0, 5.7, 11.8, 9.15, 9.4, 2.2, 0, 0, 0.72, 17.33, 2.41, 7.58, 500, 10.43, 0.60, 31.99, 109.41, Electronic Probe, 141.4, 210.23, 30, 98.98, 4.03, 0.30, si
2017-11-22, 0.0, 4.3, 12.3, 7.7792, 9.2, 2.1, 0, 0, 0.56, 17.33, 1.87, -7.1, 500, 6.43, 0.37, 35.99, 105.41, Electronic Probe, 141.4, 203.13, 30, 98.98, 4.67, 0.30, si
2017-11-23, 0.7, 3.1, 18.3, 10.7458, 0.2, 0, 0, 0, 1.28, 17.33, 4.25, -12.19, 500, -1, -0.06, 43.42, 97.98, Electronic Probe, 141.4, 190.94, 30, 98.98, 4.72, 0.30, si
2017-11-24, 3.3, 4.7, 21.9, 14.3208, 0, 0, 0, 0, 1.65, 11.94, 5.49, -12.3, 500, -7.02, -0.59, 49.44, 91.96, Electronic Probe, 141.4, 178.65, 30, 98.98, 5.3, 0.30, si
2017-11-25, 7.35, 11.5, 23.2, 17.2458, 0, 0, 0, 0, 1.72, 12.24, 5.74, -11.8, 500, -10.86, -0.89, 53.28, 88.12, Electronic Probe, 141.4, 166.84, 30, 98.98, 5.82, 0.30, si
2017-11-26, 7.55, 10.0, 25.1, 17.9958, 0, 0, 0, 0, 1.95, 12.1, 6.5, -11.59, 500, -13.32, -1.10, 55.74, 85.66, Electronic Probe, 141.4, 155.25, 30, 98.98, 5.62, 0.30, si
2017-11-27, 10.15, 12.3, 28.0, 19.4167, 0, 0, 5.3, 3.73, 1.93, 11.97, 6.43, -11.33, 500, -15.36, -1.28, 57.78, 83.62, Electronic Probe, 141.4, 143.92, 30, 98.98, 5.11, 0.30, si
2017-11-28, 10.4, 12.9, 27.9, 21.0, 0, 0, 5.3, 3.73, 1.79, 11.76, 6.62, 75.93, 500, 11.33, 0.96, 31.09, 110.31, Electronic Probe, 141.4, 219.84, 30, 98.98, 5.14, 0.30, si
2017-11-29, 11.8, 14.9, 28.7, 21.7292, 0, 0, 0, 0, 2.15, 11.57, 7.16, 18.16, 500, 20.73, 1.79, 21.69, 119.71, Electronic Probe, 141.4, 238, 30, 98.98, 4.4, 0.30, si
2017-11-30, 11.75, 14.9, 28.6, 22.3833, 0, 0, 5.3, 3.73, 2.08, 11.46, 6.94, -29.49, 500, -0.15, -0.01, 42.57, 98.83, Electronic Probe, 141.4, 208.52, 30, 98.98, 4.74, 0.30, si
2017-12-01, 7.05, 11.8, 22.3, 17.4458, 0, 0, 0, 0, 2.22, 11.33, 4.44, 36.86, 500, 11.37, 1.00, 16.91, 124.49, Electronic Probe, 141.4, 245.37, 20, 113.12, 5.07, 0.50, si
2017-12-02, 4.8, 10.5, 19.1, 14.85, 0, 0, 0, 0, 2.17, 11.33, 4.34, 8.67, 500, 17.72, 1.56, 10.56, 130.84, Electronic Probe, 141.4, 254.04, 20, 113.12, 5.27, 0.50, si
2017-12-03, 3.45, 8.5, 18.4, 13.4625, 0, 0, 0, 0, 2.12, 11.33, 4.23, -24.58, 500, -1.37, -0.12, 29.65, 111.75, Electronic Probe, 141.4, 229.46, 20, 113.12, 6.57, 0.50, si
2017-12-04, 6.95, 9.1, 24.8, 17.7625, 0, 0, 5.3, 3.73, 2.67, 11.33, 5.33, -19.67, 500, -14.59, -1.29, 42.87, 98.53, Electronic Probe, 141.4, 209.79, 20, 113.12, 6.84, 0.50, si
2017-12-05, 12.05, 15.1, 29.0, 21.9375, 0, 0, 0, 0, 3.55, 19.67, 7.1, 33.36, 500, 15.27, 0.78, 13.01, 128.39, Electronic Probe, 141.4, 243.16, 20, 113.12, 7.28, 0.50, si
2017-12-06, 14.7, 17.0, 32.4, 24.5792, 0, 0, 5.3, 4, 3.53, 19.67, 7.05, -29.87, 500, -7.61, -0.39, 35.89, 105.51, Electronic Probe, 141.4, 213.29, 20, 113.12, 6.97, 0.50, si
2017-12-07, 17.65, 20.6, 34.7, 27.4042, 0, 0, 0, 0, 3.91, 19.67, 7.82, -2.57, 500, -2.56, -0.13, 30.84, 110.56, Electronic Probe, 141.4, 210.72, 20, 113.12, 6.35, 0.50, si
2017-12-08, 16.45, 18.7, 34.2, 26.9333, 0, 0, 5.3, 3.73, 3.85, 11.12, 7.69, -24.19, 500, -17.71, -1.59, 45.99, 95.41, Electronic Probe, 141.4, 186.52, 20, 113.12, 5.72, 0.50, si
2017-12-09, 9.8, 12.6, 27.0, 20.0542, 0, 0, 0, 0, 3.55, 13.38, 7.09, -11.19, 500, -17.48, -1.31, 45.76, 95.64, Electronic Probe, 141.4, 175.33, 20, 113.12, 5, 0.50, si
2017-12-10, 9.3, 12.1, 26.5, 18.8125, 0, 0, 5.3, 4, 3.37, 12.65, 6.73, -18.16, 500, -24.59, -1.94, 52.87, 88.53, Electronic Probe, 141.4, 157.17, 20, 113.12, 4.58, 0.50, si
2017-12-11, 8.1, 11.5, 24.7, 19.3333, 0, 0, 5.3, 4, 3.32, 14.03, 6.63, -4, 500, -18.73, -1.34, 47.01, 94.39, Electronic Probe, 141.4, 153.17, 20, 113.12, 4.57, 0.50, si
2017-12-12, 6.65, 11.1, 22.2, 16.2792, 0, 0, 0, 0, 2.84, 14.38, 5.67, -6.1, 500, -18.55, -1.29, 46.83, 94.57, Electronic Probe, 141.4, 147.07, 20, 113.12, 5.27, 0.50, si
2017-12-13, 1.25, 8.1, 14.4, 11.4833, 0, 0, 0, 0, 1.16, 9.86, 2.32, -10.83, 500, -25.64, -2.60, 53.92, 87.48, Electronic Probe, 141.4, 136.23, 20, 113.12, 5.33, 0.50, si
2017-12-14, 6.3, 9.4, 23.2, 16.4458, 0.2, 0, 5.3, 3.73, 2.58, 9.77, 5.16, 0.82, 500, -22.65, -2.32, 50.93, 90.47, Electronic Probe, 141.4, 137.05, 20, 113.12, 5.67, 0.50, si
2017-12-15, 10.5, 11.8, 29.2, 20.9917, 0, 0, 5.3, 3.73, 3.31, 6.98, 6.61, -9.53, 500, -28.75, -4.12, 57.03, 84.37, Electronic Probe, 141.4, 127.52, 20, 113.12, 5.71, 0.50, si
2017-12-16, 10.7, 14.5, 26.9, 20.5833, 0, 0, 0, 0, 2.21, 8.46, 4.91, 0.16, 500, -26.24, -3.10, 54.52, 86.88, Electronic Probe, 141.4, 127.68, 20, 113.12, 5.96, 0.50, si
2017-12-17, 10.2, 15.4, 25.0, 20.0583, 0, 0, 10.7, 7.47, 3.22, 10.83, 6.43, 36.18, 500, 6.52, 0.60, 21.76, 119.64, Electronic Probe, 141.4, 163.86, 20, 113.12, 5.57, 0.50, si
2017-12-18, 8.7, 13.8, 23.6, 18.2083, 0, 0, 0, 0, 2.9, 10.83, 5.79, -31.39, 500, -21.43, -1.98, 49.71, 91.69, Electronic Probe, 141.4, 132.47, 20, 113.12, 5.4, 0.50, si
